,Unnamed: 0,Compound,Tc
11601,15349,Cu1Cr0.95Fe0.05O2,117.5
11602,15351,Cr0.4Re0.6,2.15
11603,15352,Ta1Ru1Si1,3.15
11604,15353,Bi1.95Sr1.45Pr0.6Cu1O4,22
11605,15354,Nb25Ti30Zr45,7.7
11606,15355,Pr1.96Ce0.04Cu1O4,23.6
11607,15356,Ca1Ir2,5.075
11608,15357,B2Nb1,4.5975
11609,15358,Nb0.8Ga0.19Ni0.01,14.1
11610,15362,U2Pt0.9Rh0.1C2,1.09
11611,15363,Y0.8Pr0.2Ba2Cu3O7.5,62.9
11612,15364,Mo6S8,1.8
11613,15367,Ga0.5Mo5S6Sn1,13.3
11614,15368,Ce1Co1Ge3,0.676666667
11615,15369,Na0.33V2O5,7.666666667
11616,15370,Nb0.87Si0.09N0.13O0.13,16.8
11617,15371,Nb3Al0.93Ge0.07,20
11618,15372,Cr3Ru1,3.3
11619,15373,Y1Ni1.4Pd0.6B2C1,9.92
11620,15374,V3Si0.98Al0.02,16.12
11621,15375,Nd0.5Ca0.5Ba0.6La0.4Cu3O6.77,80.5
11622,15377,Si1V2.7Zr0.3,13.2
11623,15378,K2Cs1C60,24
11624,15380,Nd1Ba2Cu3O6.98,91
11625,15381,Y1Ba2Cu2.05Al0.95O6.7,63
11626,15382,Bi1Pb1Sr1.6La0.4Cu1O6.065,19.8
11627,15384,Ru11Zr89,3.87
11628,15385,Er1Pd1Bi1,1.24
11629,15386,Bi4Sr3Ca1.8Y1.2Cu4O1Y1,0.3
11630,15387,Dy1Th3.4Ru0.6B4,4
11631,15388,Ba0.6Rb0.4Ti2Sb2O1,5.71
11632,15389,La1.885Sr0.115Cu0.99Zn0.01O4,8.56
11633,15390,Au0.845Sn0.155,0.53
11634,15391,Pb0.989Tl0.011Te1,1.16
11635,15392,La2.25Pr0.75Tl1,1.24
11636,15395,Y1Ba1.99La0.01Cu3O6.96,92.1
11637,15396,Pt1Sn4,1.19
11638,15398,Sn0.7127Pb0.2373In0.05Te1,2.62
11639,15399,Th2Zn1,0.67
11640,15401,Sr1Pd1.98Ag0.02Ge2,2.64
11641,15402,Y0.85Ca0.05Pr0.1Ba2Cu3O6.95,84.6
11642,15403,Y0.8Th0.2Ni1C2,6.535
11643,15404,Rb0.75Fe1.6Se1S1,22
11644,15407,La0.9Sr0.1Fe1As1O1,24.6
11645,15408,Cu3.5Sr2Ca2Cr0.5O9.55,103
11646,15409,Nd1.2Ba1.4Sr0.4Cu3O6.731,65
11647,15410,Ti0.64Nb0.24Ta0.12,8.32
11648,15411,Ba0.665K0.335Bi1O2.985,27.3
11649,15412,Tl1Sr1.5Gd0.5Ca1Cu2O7,79
11650,15413,Al0.18La0.82,4.65
11651,15415,Zr2Rh1H0.7,6
11652,15416,Cu2Mo6S8,10.615
11653,15417,Fe1.9Co0.1As2Sr4Mg1Ti1O6,22
11654,15418,Ir1.15Nb0.85,4.675
11655,15420,Bi1.7Pb0.3Sr2Ca2Cu3F0.2O9.8,111
11656,15421,Y1Sr2Cu2.7Ti0.3O7,58
11657,15423,N0.9Nb0.114Ti0.886,10.1
11658,15425,Nb0.71Mo0.29C1,13.45
11659,15426,Sm1Fe1As1H0.03O0.97,0.2
11660,15427,Bi2La4Pb1,2.3
11661,15428,Si1V2.7Cr0.3,11.3
11662,15429,Nb3Al0.55Ge0.45,11.7
11663,15430,Al0.97Li0.03,1.05
11664,15433,Nb3Rh0.98Pt0.02,2.52
11665,15436,Y1Ba2Cu2.4Fe0.6O7.453,62
11666,15439,Fe1.03Te0.9Se0.1,11.9
11667,15441,Al2Ca1Si1,5.8
11668,15442,Na0.35Co1H1.4O2,4.7
11669,15443,Ce1Fe1As1F0.08O0.92,27.6
11670,15444,D0.13Nb1,9.12
11671,15445,Nb3Al0.991Ge0.009,19
11672,15446,Ca9.57La0.43Pt3Fe10As18,13.3
11673,15449,Sr1Pd1.9Ag0.1Ge2,2.62
11674,15451,Ga25V75,15.3
11675,15452,Pb4Ag1Bi6Se14,1.075
11676,15454,Sn0.5883Pb0.2517In0.16Te1,3.88
11677,15455,Pd0.03Ir1Te2,2.68
11678,15456,Ga3Zr5,3.85
11679,15457,La1.25Ba1.65Ca0.1Cu3O7.15,57.3
11680,15458,La1Fe0.975Co0.025As1O1,8.58
11681,15459,Pd2Sc1Sn1,2.1
11682,15460,Nb0.9Rh0.1,2.8
11683,15462,Pr1Fe1As1F0.225O0.775,50
11684,15463,Lu3Os4Ge13,3.6
11685,15464,Rb0.77Fe1.61Se2,32.6
11686,15465,B2.1Nb1,7.45
11687,15466,Sm1Fe1As1F0.06O0.94,36.4
11688,15467,Y1Ni1.8Mn0.2B2C1,8.7
11689,15468,Ag0.2In0.8Te1,0.77
11690,15469,Zr2Co0.9Cu0.1,6.07
11691,15471,Gd1Sr1.8Ba0.2Cu4O8,73.1
11692,15472,Ba6.63Si46,6
11693,15473,Lu0.98La0.02Ni2B2C1,16.2
11694,15474,Pr0.8Sr0.2Fe0.94Zn0.06As1O1,12
11695,15475,Nd1.32Ce0.27Sr0.41Cu1O1Y1,20
11696,15476,H0.64Nb0.85Pd0.15,4.3
11697,15477,Ni0.1Zr0.9,1.5
11698,15478,Sr1.5Ba0.5Y1Cu2.8Ga0.2O7,38
11699,15479,Ca3Al2Fe2As2O5,30.2
11700,15480,Mg7Zn3,0.28
11701,15481,Tm0.9Pr0.1Ba2Cu3O6.95,87.9
11702,15482,N0.88Nb0.256Ti0.744,14.72
11703,15483,Sm1Ba2Cu2.98Zn0.02O6.82,81
11704,15484,B1Ta1.5W0.5,0.25
11705,15485,Sm1Fe1As1H0.12O0.77,54.2
11706,15486,Nb1P1S1,12.5
11707,15487,Y0.8Ca0.2Ba2Cu3O6.8,84.1
11708,15488,Y0.984Ca0.016Ba2Cu3O6.986,89.5
11709,15489,La0.95Y0.05,5.4
11710,15490,Sm1Ba2Cu2.8Fe0.2O6.96,47
11711,15491,Nb2.1Mo0.9Al1,8.3
11712,15492,Lu1Ni0.8Cu0.2B1C1,3.38
11713,15493,Os0.432Re0.568,1.18
11714,15494,N0.75H2.25Na1K2C60,11.8
11715,15495,Ba1Fe1.9Ni0.1As2,20.15
11716,15496,Nb2.9925Zr0.0075Al1,17.6
11717,15497,Nb3In0.2Sb0.2Sn0.6,16
11718,15498,Tl0.5Pb0.5Ca1Sr2Cu2O7,84.5
11719,15499,Fe1U6,3.88875
11720,15500,Sb0.05Sn0.95,3.75
11721,15501,Rh0.0375Zr0.925,3.65
11722,15503,Eu0.75Sn0.25Mo6S7.2Se0.8,3.9
11723,15505,Fe1.013Te0.68Se0.32,11
11724,15506,Pb0.4Tl0.6,4.67
11725,15507,Lu0.8Pr0.2Ba2Cu3O7,86.8
11726,15508,Y0.95Pr0.05Ba2Cu3O6.95,91.5
11727,15510,Al2Si2U1,1.34
11728,15511,Sm1Ba2Cu3O7.11,93.5
11729,15513,Ca91La1Pt3Fe10As18,27.9
11730,15515,La1.75Ca1.25Cu2O5.99,47.7
11731,15516,Mg1C1Ni2.9Co0.1,7.29
11732,15517,Y0.75Dy0.25Ni2B2C1,12
11733,15518,La1.885Ca0.115Cu1O4,23
11734,15519,Co0.5Fe0.5U6,3
11735,15520,Y1In0.75Pb2.25,1.94
11736,15521,Ho1Ba1Sr1Cu3O6.94,79
11737,15522,Rh3Bi14,2.94
11738,15523,Hf0.05Rh0.04Ti0.91,1.7
11739,15524,Cr0.74Re0.26,3.12
11740,15525,Pb2Sr2Eu0.7Ca0.3Cu3O8.1,73
11741,15526,Er0.76Ca0.24Ba2Cu2.76Co0.24O6.92,84
11742,15527,Bi2Sr2Ca0.5Pr0.5Cu2O8.329,5.1
11743,15528,Sm1La0.8Sr0.2Cu1O4,24
11744,15529,Nb3Rh0.5Pt0.5,6.25
11745,15530,Hg0.85Re0.15Ba2Cu1O4.58,34.85
11746,15531,La1Ba1.1Ca0.9Cu3O7.02,75
11747,15532,Hg1Ba2Cu1O4.21,80
11748,15535,V50Ti45Mo5,6.9
11749,15536,Y1Ba2Cu2.82Ni0.18O7,68
11750,15537,Ni2As2Sr4Sc2O6,2.75
11751,15538,Bi2Sr1.6La0.4Cu1O6.32,23.2
11752,15539,Eu1Ba2Cu3O6.82,94
11753,15540,Pr1Os3.4Ru0.6Sb12,1.53
11754,15541,La2Sn5,5.4
11755,15542,Mg1B1.89C0.11,33.85
11756,15544,Nb2.97Zr0.03Al1,17.4
11757,15546,Ge1Te1,0.178
11758,15548,Th1Tl3,0.87
11759,15549,Y1Ba1Sr1Cu2.85Sn0.15O7.062,63.7
11760,15550,Rh0.35V0.65,1.075
11761,15551,Ba1Bi3,5.745
11762,15552,Nd0.95Pr0.05Ba2Cu3O6.65,26.7
11763,15553,Y1La0.2Ba1.8Cu3O7.64,88.1
11764,15554,Ir0.96Re0.04,0.142
11765,15555,Y1Ba2Cu2.68Fe0.32O6.999,26
11766,15556,Al1Ce0.01La3,3.92
11767,15557,Nd1.85Ce0.15Cu0.99Zn0.01O4,15.3
11768,15559,Mo0.865Re0.135,6.1
11769,15560,Ca1.85Cu1Cl2O2,30
11770,15561,Rb0.33Ta1S2,3
11771,15562,Ba0.9K0.1Ti2Sb2O1,5.13
11772,15563,Al0.2Si0.8V3,15.7
11773,15564,Pr1.86Ce0.14Cu1O4,19.35
11774,15565,Na0.2Ba6Si46,4.8
11775,15566,La1Ba1Ca1Cu2.8Ni0.2O6.837,30
11776,15567,Rb0.27W1O3,1.9
11777,15569,Y1Ba2Cu2.9Fe0.1O7,80.5
11778,15570,Tc1,7.794166667
11779,15571,Lu1.92Sc0.08Ir3Si5,3.1
11780,15572,Ce1Co1In4.97Sn0.03,1.86
11781,15574,Ir0.94Pt0.06Te2,2.69
11782,15575,Lu0.81Gd0.19Ni2B2C1,6.155
11783,15576,Mo1Te2,0.3
11784,15577,Hg0.9Re0.1Ba2Cu1O4.41,94.5
11785,15578,Bi2Sr2Ca1Cu2O8.17,85.5
11786,15579,Ho1Rh3.4Ru0.6B4,6.14
11787,15580,Sr1Ga0.55Si1.45,3.4
11788,15582,Mg1Co1Ni2.94Co0.06,6
11789,15583,Nb0.95Ti0.05,9.41
11790,15584,Sr0.86Nd0.14Cu1O2,37.5
11791,15587,Mo6Se5Cl3,5.7
11792,15588,Tm1Ba2Cu3O6.49,50
11793,15589,Mo6.3Pb1S6Se2,5.4
11794,15590,Ba0.3K0.7Fe2As2,19.7
11795,15591,V2.7Ru0.3Si1,2.9
11796,15592,Sr1Pd1.99Pt0.01Ge2,2.82
11797,15593,Ba1Fe1.808Rh0.192As2,17.8
11798,15594,Y1Ba1Sr1Cu3O6.899,80.2
11799,15595,Al1Nb2.7V0.3,15.4
11800,15596,Au0.2Ga0.8,1.587
11801,15597,Ca0.7Nd0.3Ba1La1Cu3O7.04,73.8
11802,15598,Y1Ba1.9Sr0.1Cu3O6.89,89
11803,15599,Ir0.75Mo0.25,0.13
11804,15600,Y0.5Cd0.5Ba2Cu3O7,93.2
11805,15601,Nb25Ti10Zr65,7.5
11806,15603,Y1Ba2Cu4O7.986,79.6
11807,15605,Mo0.4Re0.6,6.245
11808,15606,Hf1P1.5S0.5,4.97
11809,15607,La2.5Ca1Ba2.5Cu6O14.146,79
11810,15608,Sr0.8Eu0.2Fe1.78Co0.22As2,18
11811,15609,Sm1.27Ba1.73Cu3O7.05,50.05
11812,15610,La1.65Er0.35Ba2Ca0.7Cu4.7O11.166,71
11813,15611,Cu0.86Ge0.14,0.025
11814,15612,Zr1Os1P1,5.3525
11815,15615,Pd0.074Ti0.926,4.85
11816,15616,Rh0.02Ti0.98,2.465
11817,15617,Ba8Si40Ga6,3.3
11818,15618,La1Bi1S1.2Se0.8F0.5O0.5,3.7
11819,15619,Sr1Fe1.66Co0.34As2,5.56
11820,15620,Sm1Fe0.96Ni0.04As1O1,7.5
11821,15621,V3Si0.9Ge0.1,14
11822,15622,La1.7Sm0.3Cu1O4,25
11823,15624,Cr0.05Nb0.95,6.66
11824,15625,Ag0.16D0.47Pd0.84,15.3
11825,15626,Ru0.95Sn0.05Sr2Gd1Cu2O8,30
11826,15627,Mg0.75Fe0.25B2,32
11827,15629,Re1Ti1O5,5.71
11828,15630,Al3Yb1,0.94
11829,15632,B1Zr1,3.1
11830,15633,Ba1Pb0.55Hg0.2Bi0.25O3,3.83
11831,15634,Pd3Sn2,0.64
11832,15635,La2Cu1O4.0625,17
11833,15636,Ca9.26Ce0.74Pt3Fe10As18,22.6
11834,15637,Sc4Dy1Ir4Si10,5.95
11835,15639,Li0.5Hf1N1Cl1,26
11836,15640,Bi1.8Pb0.4Sr1.85Ca2.05Cu3O10.26,107
11837,15641,Gd1Ba1Sr1Cu3O6.93,83
11838,15643,Nb0.35Ti0.6Zr0.05,8.6
11839,15645,Li2B1Pd2.4Pt0.6,4.9
11840,15646,Mo1.9Nb0.1B1C1,6.7
11841,15647,La1.85Sr0.15Cu0.982Co0.018O4,8.9
11842,15648,Nb0.76Fe1.61Se0.96S1.04,18
11843,15649,Mg0.65Al0.175Li0.175B2,30.7
11844,15650,Sr1Pt1As1,2.425
11845,15651,Sr2Ho1Cu3O1,62
11846,15652,Mo0.9Zr0.1C1,11.5
11847,15653,V3Si0.52Ga0.48,7.8
11848,15654,Ru0.5W0.5,5.41
11849,15656,Nb0.005Zr0.995,1.86
11850,15657,Hf0.95Ta0.05V2,9.49
11851,15659,K0.28Mo1S2,6.2
11852,15661,La0.95Nd0.05Pt1Si1,2.76
11853,15662,Ce0.7Pr0.3Ru2,5.11
11854,15663,Be0.89Cu0.11,1.11
11855,15664,Ge0.72Nb3.28,5.5
11856,15666,Pb0.9Cu0.18Mo6S8,13.65
11857,15667,Ba1Pb0.65Hg0.1Bi0.25O3,10
11858,15668,Bi1Co1,0.455
11859,15669,Li1Cu2P2,1.85
11860,15670,In6Sn94,3.644
11861,15671,La1Fe1As1H0.6O0.6,35
11862,15672,Yb1Ga1.1Si0.9,2.4
11863,15673,La1.87Ce0.13Cu1O4,21.83333333
11864,15674,Ba0.13W1P3,1.9
11865,15675,Ba0.677K0.323Fe2As2,37
11866,15676,Ce1Co0.8Ni0.2In5,0.88
11867,15677,Pb2Sr2Y0.53Ca0.47Cu3O8,76
11868,15678,Eu1Fe1.78Ir0.22As2,21
11869,15679,La1.65Nd0.2Ca0.122Ba0.028Cu1O4,27.1
11870,15680,Yb1Pd2Ge2,1.17
11871,15681,Nb0.1Hf0.9N1,5.47
11872,15682,Pr1Fe1As1F0.082O0.918,14.6
11873,15684,H0.04Ta0.96,3.62
11874,15685,Cd0.002Zn0.998,0.78
11875,15686,Au1Ge1,1.35
11876,15688,Sm1Fe1As0.8P0.2F0.12O0.88,15.6
11877,15689,Nb75Ga5Al20,18.25
11878,15691,In0.15Nb3Sb0.15Sn0.7,16.09
11879,15692,La2Ca2Ba2Cu3O13.712,76
11880,15693,Re2Th1,5.025
11881,15694,Y0.8Ca0.2Ba2Cu2.8Ni0.2O6.77,64
11882,15695,La1Ni1As1F0.12O0.88,3.59
11883,15696,Bi3Rh1,3.175
11884,15697,Nb78.5Sn2.2Al12.8Ge6.5,17
11885,15698,Eu0.5K0.5Fe1.94Ni0.06As2,23
11886,15699,Sr1Si1.8Ni0.2,2.6
11887,15700,Rh0.33Zr0.66,11.2
11888,15702,La0.9Ca0.1Fe1P1O1,5.67
11889,15703,Nb80Ga15Co5,9.17
11890,15704,Rb0.1W1O2.9F0.1,3.6
11891,15705,Ta0.36Ti0.64,7.53
11892,15706,Ir0.287O0.14Ti0.573,5.5
11893,15708,Na0.24Co1H2.6O3.3,3.51
11894,15709,Mn0.025Ti0.975,2.33
11895,15710,Th1Ir0.1Os1.9,2.25
11896,15711,Y1Ba2Cu2.88Zn0.12O6.92,53
11897,15712,Tl0.8La1Sr1Cu1.2O5,37
11898,15713,Pb1Mo6S8,12.45
11899,15715,Ca1Fe1.854Co0.146As2,16.8
11900,15716,Cr0.2V0.8,1.186666667
11901,15718,La0.06Th0.94Pb3,5.58
11902,15719,In0.63V6S8,0.95
11903,15720,Ba2Bi2.25Sb0.75,4.06
11904,15721,Y1Ba1.9K0.1Cu3O6.9,91.5
11905,15722,Y1Ba2Cu2.95Al0.05O6.93,91
11906,15725,La1Ni0.84Bi2.04,4.41
11907,15726,Y1Ba2Cu3S1O6,89.5
11908,15727,Lu0.8Gd0.2Ru1B2,4.84
11909,15728,As1Sn1,3.755
11910,15729,La1.858Ba0.142Cu1O4,29
11911,15734,Tl2Ba2Cu1O6.056,40
11912,15735,Lu1Ni1.89Co0.22B2C1,7.5
11913,15736,La1.5Nd0.5Ca1Ba2Cu4.5Mo0.5O11.119,50
11914,15738,Y1Ir2Si2,1.949166667
11915,15739,Ba1Pt3.25Au0.75Ge12,6.25
11916,15740,Al3Nb3,18.4
11917,15742,La1.8Sr0.2Cu0.9676Zn0.0324O4,5.5
11918,15743,Sm1.15Gd0.7Ce0.15Cu1O3.97,16.8
11919,15744,La0.9Nd0.1Pt2.1B2.4C1.2,9.4
11920,15745,Mo0.7Pt0.075Re0.225,7.4
11921,15747,La0.84Mo6Se8,9.4
11922,15748,Au1Be1,1.775
11923,15749,In1Mg2,3.2
11924,15750,V2.97Nb0.03Si1,15.8
11925,15751,Y2La0.6Ba3.4Cu6O14.02,60
11926,15752,La1Fe0.925Ir0.075As1O1,11.85
11927,15756,Y0.7Ca0.3C2,2.4
11928,15757,N0.89Nb1,12.1
11929,15759,Bi2Sr2Ca1Cu2O8.11,86.45
11930,15760,Nb0.2Zr0.8,8.6
11931,15762,Y1Ba2Cu3H0.92O6.91,80.8
11932,15763,La1.842Nd0.008Sr0.036Ba0.114Cu1O3.98,31.7
11933,15764,Pt0.15Ta0.85,0.4
11934,15765,Bi0.015In0.985,3.725
11935,15767,La0.5Th0.5Ni1C2,7.9
11936,15768,Rb0.8Fe1.7Se2,31.875
11937,15769,Ru0.86Rh0.14As1,0.75
11938,15770,Gd0.55Ca0.35Hf0.15Ba2Cu3O7.06,76
11939,15771,U1Co1Ge0.94Si0.06,0.423
11940,15772,Mg1B1.96F0.04,30
11941,15774,Cr0.8Re0.2,1.31
11942,15775,Y0.8Ca0.2Ba2Cu3O7,71.6
11943,15776,La2Rh3Sn5,1.85
11944,15778,Pb0.6Cu0.4Sr1La1Cu1O5.19,25.1
11945,15779,Ba1Fe1.28Ru0.72As2,8.95
11946,15780,Fe1Se0.1Te0.9,10.03333333
11947,15781,Au0.4Ge0.6,0.32
11948,15782,Nb3Sn0.56Ge0.44,6.8
11949,15783,Hf1Os1P1,5.815
11950,15784,Rb0.75Fe1.6Se1.75S0.25,24
11951,15785,La1.943Sr0.13Cu1O4,33.3
11952,15786,Y0.85Pr0.15Ba2Cu3O6.98,79.2
11953,15787,Zr1V1Ge1,6
11954,15788,Nd1Fe1As0.2P0.8F0.1O0.9,6.98
11955,15790,Cs0.8Fe2Se1.96,28.5
11956,15791,Pb0.5Sr2Ca0.5Gd0.5Cu2.5O7,60
11957,15792,Nb99.445O0.555,8.5
11958,15793,Hg1Ba2Ca1Cu2O6.1,92.5
11959,15795,Lu1Ir2Rh2B4,3.08
11960,15796,Ir0.82Rh0.12Se2,7.96
11961,15797,Nb3Al0.8In0.2,18.1
11962,15800,Cu6.5Sr2Ca5Cr0.5O15.17,32
11963,15801,Ir0.37Rh0.57Se2,9.09
11964,15802,Pb0.9Pt0.1Te2,1.65
11965,15803,Gd0.9Hf0.1Ba2Cu3O6.88,84.2
11966,15804,Sn0.855Ge0.095In0.05Te1,1.48
11967,15806,Yb1Ba1.4Sr0.6Cu4O8,80
11968,15808,Ba0.833K0.167Fe2As2,7
11969,15809,Y0.9Ba2Cu3O6.58,93.4
11970,15812,Sr0.95La0.05Cu1O2.01,42.4
11971,15814,Ir0.71Mo0.29,0.12
11972,15815,U0.9911Th0.0089Be13,0.66
11973,15816,Al2La1,2.218428571
11974,15817,Au0.2Pd1.8In1Y1,1.24
11975,15818,Hg4Na1,3.05
11976,15819,Mg1B1.92C0.08,38.3
11977,15823,La1.14Nb2Se5.14,5.3
11978,15825,Tm2Rh3Sn5,1.8
11979,15826,Nb3Ga0.85Al0.15,17.1
11980,15827,Mg0.6Zn0.2Al0.2B2,7.5
11981,15829,C1Re0.06W1,5
11982,15830,Tl2Ba2Cu1O6.12,87.8
11983,15831,La1Fe0.7Ru0.3As1F0.11O0.89,17.75
11984,15833,Ca0.5Nd0.5Ba1La1Cu3O7.17,41.4
11985,15834,Ca1Al1.3Si0.7,4.5
11986,15835,U1Co1Ge0.92Si0.08,0.288
11987,15836,Tl1Sr2Ca0.6Gd0.4Cu2O7,65
11988,15838,Sm0.65Th0.35Fe1As1O1,53
11989,15839,Ba1Fe1.79Zn0.12Co0.09As2,3.37
11990,15840,Cu1S2,1.5325
11991,15841,Hg0.7Cr0.3Sr2Cu1O4.6,53
11992,15842,Y0.95Ca0.05Ba2Cu4O8,85.16
11993,15843,Pt2.2Y1,1.7
11994,15844,Ce1Ru3B2,0.55
11995,15845,Er1Ba2Cu2.82Ni0.18O7,65
11996,15847,La0.999Gd0.001Al2,2.78
11997,15848,Nb2.706V0.294Al1,15.6
11998,15849,C1Hf0.4Nb0.6,5.6
11999,15850,Y0.9Ca0.1Ba2Cu3O6.4,41.8
12000,15851,Au1Zr3,0.46
12001,15852,Bi2Sr1.34La0.66Cu1O6,20
12002,15854,La0.9997Ce0.0003Pt1Si1,3.2
12003,15855,Pd2Y0.95Tm0.05Sn1,4.12
12004,15856,Tl1Sr1.7Ca0.3Yb1Cu2O7,55
12005,15858,Hg1Ba2Cu1O4.117,82
12006,15860,Cu0.7Nb0.3,9.39
12007,15861,Y1La0.2Ba1.8Cu3O7.77,89.8
12008,15862,Mg1B1.792C0.208,25.5
12009,15864,Y0.4Pr0.6Ba1Sr1Cu3O6.92,18
12010,15865,Eu0.6Pr0.4Ba1.7Sr0.3Cu3O6.93,28
12011,15866,Y1Ba2Cu2.835Fe0.165O6.98,69.3
12012,15868,Tm1.4Y3.6Rh6Sn18,3.14
12013,15869,Pr1Pt1.5Au0.6B2C1,6
12014,15870,Pr1Pt4Ge11.5Sb0.5,4.43
12015,15872,Y2Ba4Cu7O14.78,70
12016,15873,Y0.6Ca0.4Ba1.4La0.6Cu3O7.07,83
12017,15874,Rh0.035Zr0.965,5
12018,15875,Er0.8Y0.2Pd2Sn1,2.08
12019,15876,Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.76,80
12020,15877,Nb0.9Zr0.1,10.7
12021,15879,Nd1.85Ce0.15Cu0.985Fe0.015O4,6.5
12022,15880,Eu1Ba2Cu3O6.5,92
12023,15881,Nb2.7Mo0.3Al1,11.85
12024,15882,Th1.4Lu0.3C3,11.7
12025,15883,Mg1C1Ni2.7Fe0.3,6.88
12026,15884,Nd0.9Ca0.1Ba2Cu3O6.63,84.5
12027,15885,Nb0.75Al0.16Ga0.09,19.45
12028,15886,Bi1.65Pb0.35Sr2Ca2Cu3O10,108.6
12029,15887,K1Hg1C4,0.68125
12030,15888,Co35Zr65,2.48
12031,15889,Hf0.5Ta0.5,6.28
12032,15892,Fe1Te0.69Se0.25S0.06,11.3
12033,15895,Lu0.55Tm0.45Ru1B2,2.94
12034,15898,Sn0.956In0.044Te1,1.017
12035,15899,Mo1.85Nb0.15B1C1,6.2
12036,15900,Y1Ba2Cu2.7Co0.3O6.88,22
12037,15901,Bi1.95Sr1.45Nd0.6Cu1O4,18
12038,15902,Gd0.95Mo0.05Ba2Cu3O6.948,82.4
12039,15903,Y1Ba2Cu4O6.998,90.5
12040,15904,Pr0.8Sr0.2Fe0.8Co0.2As1O1,11.5
12041,15906,Y0.6Ca0.4Ba1.1La0.9Cu3O7.18,47
12042,15907,Re0.6Ta0.4,1.4
12043,15908,Bi2Sr2Ca0.7Gd0.3Cu2O8,48
12044,15909,Ce1Cu2Si2,0.6497
12045,15910,Dy1Ba2Cu2.9Zn0.1O6.96,44
12046,15911,Ti0.03V0.97,5.58
12047,15912,Ti0.65Zr0.35,1.37
12048,15913,Bi1.6Pb0.4Sr6Cu3C2O16,54
12049,15914,Y1Ba2Cu3S0.12O7.28,89
12050,15916,Cu5.5Sr2Ca4Cr0.5O13.35,65
12051,15917,Mo1,0.912666667
12052,15919,Be0.957Re0.043,9.645
12053,15920,Ce1Rh0.1Ir0.9In5,0.35
12054,15921,Er1Ni1.96Co0.08B2C1,4.2
12055,15922,La1.52Nd0.4Sr0.08Cu1O4,7.98
12056,15923,Mo3Al2C1,10
12057,15924,Tl0.45Bi0.46Mo6S7.5,6.41
12058,15925,Bi1.8Pb0.2Sr2Ca1Cu1.88Co0.12O8,38.8
12059,15926,Ba1Fe2As1.3P0.7,30.25
12060,15927,Er1Ba2Cu2.7Zn0.12Fe0.18O6.95,23
12061,15928,Au0.12Zr0.88,2.78
12062,15931,Nb0.65W0.35C1,13
12063,15933,Ti2.01Nb0.99Sb1,1.96
12064,15934,Nb0.625Sn0.25Ta0.125,17.6
12065,15935,U0.957Th0.043Be13,0.5315
12066,15936,Bi0.16Pb0.4Sr2Ca2Cu3O10.11,105.3
12067,15938,La1.5Ba1.3Ca0.2Cu3O7.002,16
12068,15939,In0.69Tl0.31,2.98
12069,15940,Ni0.05Ta1S2,2.6775
12070,15941,Ba8Si44Al2,5.85
12071,15942,Li0.62Cs1Ca2Nb3O10,4.71
12072,15943,Ru0.99Ti0.01Sr2Gd1Cu2O8,36.3
12073,15944,Ir0.6Os0.2Rh0.2,0.22
12074,15945,Nb80Si16C4,4.5
12075,15946,Pd0.95Pt0.05Te2,1.71
12076,15947,La1.8Sr0.2Cu0.98Ru0.02O4,15.6
12077,15949,Y1Ba2Cu3O1Y1,92.3
12078,15950,Y1Ba2Cu2.925Zn0.075O6.85,63.6
12079,15951,Mg0.98Ir0.02B2,33.2
12080,15952,Th1Ir0.8Ru1.2,2.53
12081,15953,Bi1La4Pb2,2.5
12082,15954,Y0.4Ca0.3Pr0.3Ba2Cu3O7.02,53.6
12083,15955,Sr2Mg0.5Ti0.5Fe0.95Co0.05As1O3,26.2
12084,15956,La1Ru2P1.6B0.4,2
12085,15957,P1Rh2,0.65
12086,15958,Al0.05Nb3Sn0.95,18
12087,15959,Mo5Pb1S7,12.5
12088,15961,Ge0.4Cu0.6Sr2Ca1.8Y0.2Cu3O9.3,81
12089,15962,Nb25Ti65Mo10,6.8
12090,15963,Nb3Sn0.8In0.2,17.8
12091,15964,Y1Ba2Cu2.955Fe0.045O6.89,72
12092,15965,Mg0.94Ir0.06B2,28.1
12093,15966,Hf0.76Nb0.25,4.2
12094,15968,La3Ru8B6,3.15
12095,15971,H0.938Pd1,5.523
12096,15973,Ba0.66K0.34Fe1.8Co0.2As2,19
12097,15974,Th81.3Tm18.7,0.97
12098,15975,Y1Sr2Cu2.7Co0.3O6.7,27
12099,15976,Ta0.24V0.76,3.58
12100,15977,Ir0.98Nb0.02,0.115
12101,15978,Bi1Sr0.8Nd0.2Cu1O1Y1,14.79
12102,15980,Bi2Sr2Ca1Cu2O8.428,42.1
12103,15981,La1Fe1As1O0.6,24.4
12104,15983,Er1Rh2.4Ir1.6B4,7.56
12105,15984,La1Cu1Sb2,0.9
12106,15985,La0.75Y00.25,2.5
12107,15986,Be0.98Re0.02,9.6
12108,15987,Nd0.95Pr0.05Ba2Cu3O6.75,45.8
12109,15989,Y1Ni1.6Cu0.4B2C1,10.6
12110,15990,Ca4Al2Fe2As2O5.65,26.8
12111,15991,Nb0.92Ta0.71,4.94
12112,15993,Nb0.25Mo0.75C1,13.1
12113,15994,Ca9.58Y0.42Pt3Fe10As18,18.6
12114,15995,Be5Ga1,5.8
12115,15996,La1Pt0.3Ni0.7Si1,1.655
12116,15997,Al0.152Sn0.848,3.6835
